,Year,Predicted,Actual,Error,Country
2,1992,520.1903956628303,573.841409759829,-53.65101409699878,Switzerland
3,1993,474.2795778717955,389.478381560969,84.80119631082647,Switzerland
4,1994,483.6110875354516,453.20903732857596,30.40205020687563,Switzerland
5,1995,479.1784163652428,485.082595504552,-5.9041791393091785,Switzerland
6,1996,497.59184673168056,532.348600770311,-34.75675403863045,Switzerland
7,1997,453.76754531760616,469.7168422116111,-15.949296894004931,Switzerland
8,1998,429.94326021503184,433.74868471537803,-3.8054245003461915,Switzerland
9,1999,407.1039136792215,420.810893873047,-13.70698019382553,Switzerland
10,2000,406.40840821461006,454.244856916584,-47.83644870197395,Switzerland
11,2001,407.2410192137677,375.931893376285,31.309125837482668,Switzerland
12,2002,430.9410050348297,368.89116549242993,62.04983954239975,Switzerland
13,2003,429.3829842320347,407.536947025576,21.846037206458675,Switzerland
14,2004,384.71547326164546,404.866492544079,-20.151019282433538,Switzerland
15,2005,404.4748783744626,401.046085985921,3.4287923885415807,Switzerland
16,2006,380.86672382686174,406.31245238525497,-25.445728558393228,Switzerland
17,2007,414.51287621282427,392.16216201296095,22.35071419986332,Switzerland
18,2008,366.07929774526656,400.114326042797,-34.03502829753046,Switzerland
19,2009,360.8623706540002,350.235084930419,10.627285723581167,Switzerland
20,2010,391.658089069223,48.680703853653895,342.97738521556914,Switzerland
21,2011,335.06767109937755,187.789934098723,147.27773700065455,Switzerland
22,2012,324.2761038751496,215.079652499595,109.1964513755546,Switzerland
23,2013,272.20870366869985,78.677159407086,193.53154426161387,Switzerland
24,2014,221.44845053093104,51.22386418677,170.22458634416103,Switzerland
25,2015,207.8245795136063,82.024040598786,125.8005389148203,Switzerland
26,2016,178.46548594149226,35.131299290958,143.33418665053426,Switzerland
27,2017,132.53735571193465,31.1768041811491,101.36055153078556,Switzerland
28,2018,116.94403317629076,36.5778835086802,80.36614966761056,Switzerland
0,1990,124.45172380144163,,,Turkey
1,1991,119.59831062817125,116.515249727925,3.0830609002462523,Turkey
2,1992,99.69602488167698,98.50510304870753,1.190921832969451,Turkey
3,1993,54.92530695959567,80.6072758529311,-25.681968893335423,Turkey
4,1994,30.533580182487412,34.6950069064982,-4.161426724010788,Turkey
5,1995,31.59669256038751,20.86392973834,10.732762822047508,Turkey
6,1996,25.812149131679234,17.4821227234244,8.330026408254835,Turkey
7,1997,21.306369089341615,20.407171766107602,0.8991973232340129,Turkey
8,1998,30.499382995005135,20.9618428351576,9.537540159847534,Turkey
9,1999,22.287950152713393,23.573290756996602,-1.2853406042832098,Turkey
10,2000,52.75944590239101,32.133290617042,20.626155285349007,Turkey
11,2001,45.33855583987065,60.921894262208994,-15.583338422338343,Turkey
12,2002,41.71071731471261,36.7163145126723,4.994402802040312,Turkey
13,2003,44.526480262753694,35.855371309130796,8.671108953622898,Turkey
14,2004,49.60194811124575,66.7918179859402,-17.189869874694452,Turkey
15,2005,62.4918613688219,68.9313250904057,-6.439463721583806,Turkey
16,2006,57.131319992104636,50.2539719313493,6.877348060755338,Turkey
17,2007,44.117256500892154,62.2703114685642,-18.15305496767205,Turkey
18,2008,66.16974812744115,52.3956625819756,13.774085545465553,Turkey
19,2009,44.41104074287182,44.633187628355714,-0.2221468854838946,Turkey
20,2010,73.2817302947758,35.3749339694422,37.906796325333595,Turkey
21,2011,37.55770612335232,37.7956924822802,-0.2379863589278841,Turkey
22,2012,42.20874603093171,36.0616354139869,6.147110616944808,Turkey
23,2013,44.837372827080344,38.786973495240396,6.050399331839948,Turkey
24,2014,27.867341959072746,27.750483261884106,0.11685869718863984,Turkey
25,2015,30.43705883464554,22.545296091205802,7.891762743439738,Turkey
26,2016,10.529361748085648,25.548311915493894,-15.018950167408246,Turkey
27,2017,26.931164292451058,19.522854350037502,7.408309942413556,Turkey
28,2018,-12.371072521681754,31.9997110135878,-44.37078353526955,Turkey
0,1990,1626.4117701555833,,,United States
1,1991,1618.1440354987908,1651.3528722614801,-33.208836762689316,United States
2,1992,1202.5383534338134,1384.97078942956,-182.43243599574657,United States
3,1993,759.2619267412283,690.1792588289819,69.0826679122464,United States
4,1994,779.8603077625985,602.557259987982,177.30304777461652,United States
5,1995,680.4672556030755,611.2215986785691,69.24565692450642,United States
6,1996,580.3090548123782,596.762230719238,-16.45317590685977,United States
7,1997,476.2970800831763,596.183127221449,-119.88604713827272,United States
8,1998,605.5114168963564,502.93798319843694,102.57343369791948,United States
9,1999,392.1947498804775,493.731928736251,-101.5371788557735,United States
10,2000,562.1287839199431,473.95933377997,88.1694501399731,United States
11,2001,525.5648089149045,596.788570890907,-71.22376197600249,United States
12,2002,489.513689505784,485.586454100465,3.9272354053189815,United States
13,2003,290.0958369708669,408.22827624517197,-118.13243927430506,United States
